algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_PR_AUC,result_path,BestF1Score,FalseNegativeRate,train_postprocess_time,Recommendation_ACC
DenoisingAutoEncoder (DAE),OBSEA,2021-01-21,semi-supervised,multivariate,multivariate,semi-supervised,,21.203659057617188,,10.602538347244264,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.5690215811791858,0.86777369938349,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_12_32/results.csv,0.6697974937076869,0.0143273433705682,,0.6554701503371188
HBOS,OBSEA,2021-01-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.980078220367432,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6821730532656813,0.7417639064599796,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_14_32/results.csv,0.6814467209031942,0.0262263234579893,,0.655220397445205
PCC,OBSEA,2021-01-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.200765371322632,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4962669984747186,0.8218679629746813,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_15_40/results.csv,0.6512600476999593,0.0,,0.6512600476999593
DenoisingAutoEncoder (DAE),OBSEA,2021-01-31,semi-supervised,multivariate,multivariate,semi-supervised,,17.473296642303467,,8.020409345626831,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",4612c4e06ea4131330882ffd0a43444a,0.5740844020511362,0.8611682598855525,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_03_39/results.csv,0.6617509290269242,0.0132293881407984,,0.6485215408861258
Torsk,OBSEA,2021-01-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1677.165159702301,0.0137586593627929,Status.OK,,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.8662232790171808,0.7611990351404581,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_24_42/results.csv,0.7876385189327715,0.1406998158379374,,0.6469387030948341
PCC,OBSEA,2021-01-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.6363844871521,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5354426656018099,0.8429707573403632,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_11_32/results.csv,0.645551357921514,0.0,,0.645551357921514
AutoEncoder (AE),OBSEA,2021-01-21,semi-supervised,multivariate,multivariate,semi-supervised,,19.63872098922729,,8.518224239349365,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.4093647504757379,0.7806941581147326,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_31_46/results.csv,0.645551357921514,0.0,,0.645551357921514
Torsk,OBSEA,2021-01-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1530.2845005989077,0.0211646556854248,Status.OK,,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.8843222446620378,0.7746173421197595,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_08_44_13/results.csv,0.7572731211185685,0.1174724342663273,,0.6398006868522412
PCC,OBSEA,2021-01-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.664524793624878,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5549528783730453,0.8063061194292256,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_45_48/results.csv,0.7029872828090669,0.0639170805441589,,0.639070202264908
HBOS,OBSEA,2021-10-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.195186376571655,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.560273129836777,0.4658314935122915,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_52_40/results.csv,0.6675396855722029,0.0395359848484848,,0.6280037007237181
PCC,OBSEA,2021-01-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,6.748828411102295,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.7141616652405924,0.9114065420625376,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_18_29/results.csv,0.6942258929915851,0.0674412014735052,,0.6267846915180799
AutoEncoder (AE),OBSEA,2021-01-12,semi-supervised,multivariate,multivariate,semi-supervised,,20.717905044555664,,8.919856071472168,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.4092980190831076,0.8657740999885054,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_08_29/results.csv,0.6225545007007685,0.0,,0.6225545007007685
HBOS,OBSEA,2021-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.327957153320312,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.4870476888401543,0.7243804873176708,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_09_10/results.csv,0.6225545007007685,0.0,,0.6225545007007685
PCC,OBSEA,2021-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.036305665969849,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4334387857335043,0.8324192865712305,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_32_06/results.csv,0.6225545007007685,0.0,,0.6225545007007685
DenoisingAutoEncoder (DAE),OBSEA,2021-01-12,semi-supervised,multivariate,multivariate,semi-supervised,,19.03414630889893,,8.800040245056152,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",4612c4e06ea4131330882ffd0a43444a,0.5479417041753256,0.8755114242426345,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_07_29/results.csv,0.6225545007007685,0.0,,0.6225545007007685
HBOS,OBSEA,2021-01-13_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.640790939331055,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5262381794833622,0.7833240922331877,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_08_14_09/results.csv,0.6210155888798277,0.0,,0.6210155888798277
PCC,OBSEA,2022-05-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.778265714645386,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.9596823664681894,0.4839051922884921,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_53_38/results.csv,0.6616707269715038,0.0407055630936228,,0.6209651638778809
PCC,OBSEA,2021-02-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.206734180450439,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6000472847566738,0.7274873763115707,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_37_06/results.csv,0.6119324547382047,0.0,,0.6119324547382047
DenoisingAutoEncoder (DAE),OBSEA,2021-01-29,semi-supervised,multivariate,multivariate,semi-supervised,,23.00700092315674,,10.791537523269652,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",4612c4e06ea4131330882ffd0a43444a,0.4489126878872588,0.8365631316019144,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_04_14/results.csv,0.6093632183339719,0.0,,0.6093632183339719
PCC,OBSEA,2021-01-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.024872541427612,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4641384747353847,0.8882674020248585,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_03_14/results.csv,0.6093632183339719,0.0,,0.6093632183339719
HBOS,OBSEA,2021-01-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,13.640361785888672,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6159840398266464,0.7824621949496753,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_05_14/results.csv,0.6093632183339719,0.0,,0.6093632183339719
AutoEncoder (AE),OBSEA,2021-01-29,semi-supervised,multivariate,multivariate,semi-supervised,,27.31727266311645,,10.29877519607544,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.4694664227127854,0.7160486680283389,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_02_14/results.csv,0.6093632183339719,0.0,,0.6093632183339719
PCC,OBSEA,2021-01-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.087035894393921,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6469318564120068,0.8987368984958787,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_28_20/results.csv,0.7025048349571038,0.103487576931844,,0.5990172580252598
DenoisingAutoEncoder (DAE),OBSEA,2021-01-24,semi-supervised,multivariate,multivariate,semi-supervised,,15.712631225585938,,7.57960319519043,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.5462344965774822,0.5809429604110845,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_50_18/results.csv,0.5981448576207982,0.0,,0.5981448576207982
PCC,OBSEA,2021-01-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.20371413230896,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4708447913845971,0.7346970490016697,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_10_20/results.csv,0.5978536469851428,0.0,,0.5978536469851428
HBOS,OBSEA,2021-01-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.008683919906616,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6279515983871972,0.6836121315240345,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_09_20/results.csv,0.5978536469851428,0.0,,0.5978536469851428
AutoEncoder (AE),OBSEA,2021-02-03,semi-supervised,multivariate,multivariate,semi-supervised,,26.699997425079346,,11.562227010726929,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.7094945682851719,0.6949621018726942,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_00_08/results.csv,0.7029327506951523,0.1079023365712785,,0.5950304141238738
Torsk,OBSEA,2022-06-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,325.56674671173096,0.0115189552307128,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.5348886805718304,0.2779153599355268,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_04_15/results.csv,0.5891977217390755,0.0,,0.5891977217390755
HBOS,OBSEA,2021-01-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.768317699432371,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6063864693431368,0.8022842011901904,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_55_27/results.csv,0.6382443855426588,0.0503691983122362,,0.5878751872304226
AutoEncoder (AE),OBSEA,2021-01-16,semi-supervised,multivariate,multivariate,semi-supervised,,19.46738219261169,,8.297316312789917,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.5432742626235292,0.7446833872318052,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_21_30/results.csv,0.5800419041896694,0.0,,0.5800419041896694
HBOS,OBSEA,2021-01-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.103818893432615,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.625012711184572,0.7791566361265886,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_04_40/results.csv,0.6636940087652025,0.0843373493975903,,0.5793566593676122
PCC,OBSEA,2021-10-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.593852758407593,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.595778055140622,0.4568272474615525,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_22_44_42/results.csv,0.5796430083884995,0.0011527377521613,,0.5784902706363382
Torsk,OBSEA,2021-10-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2802.0987253189087,0.0114095211029052,Status.OK,,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.585073759792987,0.4911919371234676,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_46_55/results.csv,0.6148699467812644,0.0386167146974063,,0.576253232083858
DeepAnT,OBSEA,2021-01-08,semi-supervised,multivariate,multivariate,semi-supervised,,10811.702352285383,,629.924346446991,0.0178799629211425,Status.OK,,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",f1d3356f9300f17a84a6becaa8cf8758,0.5560560555659996,0.4799670276003087,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_57_28/results.csv,0.6256686761653611,0.0501054852320675,,0.5755631909332937
AutoEncoder (AE),OBSEA,2022-09-23,semi-supervised,multivariate,multivariate,semi-supervised,,20.812928915023804,,9.897624969482422,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.6611749071683626,0.7189761426155565,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_42_52/results.csv,0.6215541670735514,0.0472103004291845,,0.5743438666443669
Torsk,OBSEA,2021-01-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1853.2470688819883,0.0194571018218994,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.6629387259740442,0.6313174695135005,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_02_42/results.csv,0.6085645901869168,0.0347021399652978,,0.573862450221619
HBOS,OBSEA,2022-09-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.01263427734375,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.670660513011655,0.5538161297588359,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_22_24_37/results.csv,0.5814985820371139,0.0090605627086313,,0.5724380193284826
AutoEncoder (AE),OBSEA,2021-01-24,semi-supervised,multivariate,multivariate,semi-supervised,,26.14429759979248,,8.478288888931274,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.6141134272586821,0.7076371919942548,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_11_20/results.csv,0.622847136273677,0.0507600434310532,,0.5720870928426238
PCC,OBSEA,2021-01-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.144623994827271,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4991600011893788,0.8143416971366645,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_23_23/results.csv,0.5720389265177719,0.0,,0.5720389265177719
PCC,OBSEA,2021-10-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.419634103775024,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4813686619604809,0.6133682378423508,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_33_54/results.csv,0.5703607777636139,0.0,,0.5703607777636139
DenoisingAutoEncoder (DAE),OBSEA,2021-01-28,semi-supervised,multivariate,multivariate,semi-supervised,,18.16849017143249,,8.579384326934814,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",bafd0b5bab66633b17924ba1c20b0398,0.6338104951713731,0.6783783274658378,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_16_40/results.csv,0.6795413304931398,0.1315915627996164,,0.5479497676935234
