,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-03-28.out.0,0.0,-1.1463128,-1.1772438,-1.0999164,-1.2081747,-1.1772438,-1.0535199,-1.1772438,-1.1308473,-1.1927093,-1.1463128,-1.1772438,-1.1772438,-1.1308473,-1.1927093,-1.1308473,-1.1772438,-1.1617783,-1.1308473,-1.1153818,-1.0844509,-1.1153818,-1.0999164,-1.0999164,-1.1153818,-1.0380544,-1.0535199,-1.0689854,-1.0844509,-1.1308473,-1.0535199,-1.0225889,-1.1153818
2020-03-28.out.1,0.0,-1.0535199,-1.0535199,-1.0999164,-1.0535199,-1.1153818,-1.1308473,-1.1308473,-1.0844509,-1.1463128,-1.0844509,-1.1153818,-1.1153818,-1.1463128,-1.0999164,-1.1463128,-1.1153818,-1.1308473,-1.0844509,-1.0999164,-1.1153818,-1.0844509,-1.1153818,-1.0844509,-1.1153818,-1.1463128,-1.1308473,-1.0535199,-1.0844509,-1.0689854,-1.0999164,-1.0999164,-1.0071234
2020-03-28.out.2,0.0,-1.1463128,-1.1153818,-1.0689854,-1.0225889,-0.8988651,-1.0535199,-1.0535199,-1.0999164,-1.0225889,-0.991658,-1.0225889,-1.0535199,-1.0071234,-0.9761925,-0.9761925,-1.0071234,-0.9761925,-0.991658,-1.0689854,-1.0999164,-1.0535199,-1.0071234,-1.0380544,-1.0535199,-0.9761925,-1.0380544,-1.0535199,-0.991658,-1.0225889,-0.960727,-0.960727,-1.0071234
2020-03-28.out.3,0.0,-1.0689854,-0.991658,-1.0071234,-1.0535199,-1.0844509,-1.0535199,-0.9761925,-1.0844509,-0.991658,-1.0071234,-1.0689854,-1.0689854,-0.9761925,-0.9761925,-1.0225889,-1.0535199,-1.0380544,-1.0535199,-1.0071234,-1.0380544,-1.0225889,-1.0225889,-1.0071234,-1.0999164,-1.0535199,-1.0844509,-1.0225889,-0.8988651,-0.9761925,-1.0071234,-1.0071234,-0.9452615
2020-03-28.out.4,0.0,-1.0225889,-0.991658,-1.0225889,-1.0071234,-0.9452615,-1.0225889,-1.0535199,-1.0071234,-0.960727,-1.0380544,-1.0380544,-0.991658,-1.0071234,-1.0225889,-1.0225889,-0.991658,-0.9452615,-1.0225889,-1.0535199,-1.0380544,-1.0071234,-1.0225889,-0.991658,-0.9761925,-0.991658,-1.0071234,-1.0689854,-1.0380544,-1.0380544,-0.9452615,-0.929796,-0.8988651
2020-03-28.out.5,0.0,-0.9761925,-1.0689854,-1.0535199,-0.9761925,-1.0071234,-0.991658,-1.0071234,-1.0689854,-1.0999164,-1.0225889,-1.0071234,-0.929796,-0.9761925,-0.9143305,-1.0380544,-0.991658,-1.0071234,-0.9452615,-1.0225889,-0.991658,-1.0225889,-0.991658,-1.0225889,-1.0689854,-1.0844509,-1.0071234,-0.960727,-0.929796,-1.0380544,-0.9761925,-1.0071234,-1.0380544
2020-03-28.out.6,0.0,-0.991658,-1.0071234,-0.9761925,-1.0071234,-0.9761925,-0.9761925,-1.0535199,-1.0380544,-1.0071234,-0.9143305,-1.0380544,-1.0071234,-1.0225889,-0.991658,-1.0071234,-0.991658,-1.0225889,-1.0071234,-0.991658,-0.991658,-0.9761925,-0.9452615,-1.0225889,-1.0380544,-0.929796,-0.929796,-1.0225889,-0.991658,-0.9761925,-0.960727,-1.0071234,-1.0844509
2020-03-28.out.7,0.0,-1.0380544,-1.0225889,-0.960727,-0.8833996,-0.960727,-0.9143305,-1.0225889,-0.9143305,-0.9452615,-0.960727,-0.9761925,-0.9452615,-0.9452615,-0.960727,-0.960727,-0.9761925,-0.960727,-1.0689854,-0.991658,-0.9761925,-0.929796,-0.960727,-1.0071234,-0.929796,-0.9143305,-0.960727,-0.960727,-0.9452615,-1.0071234,-0.8988651,-1.0225889,-0.960727
2020-03-28.out.8,0.0,-0.8679341,-0.8524686,-0.8988651,-0.7906067,-0.9143305,-0.8988651,-0.9143305,-0.8060721,-0.8988651,-0.9143305,-0.9452615,-0.929796,-0.8524686,-0.9143305,-0.929796,-0.929796,-0.9143305,-0.8524686,-0.9452615,-0.929796,-0.8988651,-0.8215376,-1.0071234,-0.991658,-0.8833996,-0.7906067,-0.8988651,-0.929796,-0.8524686,-0.9143305,-0.8988651,-0.8524686
2020-03-28.out.9,0.0,-0.7751412,-0.8524686,-0.7906067,-0.8988651,-0.8988651,-0.8524686,-0.8524686,-0.8679341,-0.8833996,-0.9452615,-0.9452615,-0.8988651,-0.7906067,-0.8370031,-0.8060721,-0.8524686,-0.8524686,-0.8833996,-0.8060721,-0.8833996,-0.8215376,-0.8370031,-0.7906067,-0.8679341,-0.8833996,-0.8679341,-0.8833996,-0.8988651,-0.7906067,-0.8988651,-0.8833996,-0.8988651
